valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.0879,1941,0.979,"['Lena Horne', 'Charlie Barnet & His Orchestra', 'Charlie Barnet']",0.35700000000000004,197160,0.13,0,6OOZkyVxITbq60YpDwEQYZ,0.011,5,0.338,-13.235,1,You're My Thrill - 1990 Remastered,5,1941,0.0378,87.045
0.5379999999999999,1941,0.944,['Danny Kaye'],0.409,180933,0.0727,0,05WxTyJq0So07rUxBzpsZr,0.000328,5,0.103,-18.451,1,My Ship,2,1941,0.0403,110.098
0.86,1941,0.985,['Sonny Boy Williamson I'],0.669,179331,0.252,0,0v33SC5NfYydzyy11eYMg7,0.247,7,0.0881,-18.139,1,Shotgun Blues,4,1941,0.0616,154.12
0.55,1941,0.879,['Danny Kaye'],0.773,168067,0.166,0,1DOrU7q0qfjz7BxE4d3e26,0.0,3,0.102,-15.439,1,One Life to Live,2,1941,0.442,133.299
0.401,1941,0.932,['Earl Hines & His Orchestra'],0.617,160920,0.149,0,1UGn4vpeEpyJZKZwuxKqdj,1.52e-06,6,0.155,-11.932,0,It Had to Be You,2,1941,0.0377,104.77
0.83,1941,0.992,['Sonny Boy Williamson I'],0.664,171938,0.243,0,1j6VoLQLazVHW8N5Nohr7F,0.00014099999999999998,2,0.0313,-12.635,1,"Tell Me, Baby",4,1941,0.0802,174.293
0.5770000000000001,1941,0.961,['Earl Hines & His Orchestra'],0.603,187773,0.455,0,22ujj3GjGEkxiCurwWma3x,0.8109999999999999,0,0.107,-11.692,0,Swingin' on C,1,1941,0.0324,91.689
0.282,1941,0.908,['Rise Stevens'],0.449,151560,0.289,0,3D2qr2RFnn2XxhsJMeqogr,0.0,0,0.695,-15.108,1,One Life to Live,2,1941,0.0586,135.567
0.7120000000000001,1941,0.82,"['Adolph Green', 'Lady in the Dark Ensemble (1963)']",0.623,145760,0.604,0,3EPKegaKdvUTEK1RQDgiYa,0.0,2,0.725,-12.727,1,Tschaikowsky,3,1941,0.529,95.195
0.5820000000000001,1941,0.895,['Danny Kaye'],0.627,195267,0.402,0,3PTDT5KNQczQXX1a6KeRuq,1.4499999999999993e-05,2,0.488,-14.74,0,Tschaikowsky and Other Russians,1,1941,0.309,148.411
0.4970000000000001,1941,0.883,"['Rise Stevens', 'Lady in the Dark Ensemble (1963)']",0.565,354267,0.419,0,4eiFrm0L0yhmU7zYHSgYgp,0.0,4,0.123,-14.002,0,The Saga of Jenny,3,1941,0.198,119.868
0.94,1941,0.669,['Xavier Cugat & His Orchestra'],0.7290000000000001,181373,0.835,0,4hKch2lfgu7jT60ANFTshF,0.00683,2,0.431,-6.936,1,A Bailar Merengue,1,1941,0.0786,122.215
0.93,1941,0.978,['Carmen Miranda'],0.721,162693,0.341,0,5Qj2jcwdrgtfanenJNyNPm,3.34e-05,9,0.29600000000000004,-13.908,0,Disseram Que Eu Voltei Americanizada,14,1941,0.16399999999999998,86.82600000000002
0.11,1941,0.963,['Rise Stevens'],0.198,183440,0.133,0,69nvUP5N9tanF8nZ0V06Na,2.32e-05,11,0.374,-17.273,1,My Ship,4,1941,0.0385,168.28900000000004
0.0353,1941,0.687,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.109,110093,0.0226,0,7H3Ct9SfysaKpdZGGZeC59,0.962,2,0.348,-31.791,0,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene One: Introduction",5,1941,0.0395,80.268
0.56,1941,0.995,"['Jean-Philippe Rameau', 'Julio Martinez Oyanguren']",0.779,135471,0.0681,0,007cHgcM8RRS4IYQOaPQ6u,0.93,7,0.117,-22.63300000000001,1,Gavotte,0,1941-01-01,0.0766,95.125
0.179,1941,0.799,['Alfred Newman'],0.162,393200,0.298,0,019tYKLArg3J0XssaYnAdh,0.907,7,0.459,-16.746,1,The Family and Bronwyn,1,1941,0.035,81.495
0.14800000000000002,1941,0.665,['Alfred Newman'],0.177,67867,0.251,0,01Hd93znwAkM4e3hXmcCRV,0.8240000000000001,4,0.499,-19.259,1,Angharad with the Minister,0,1941,0.0384,85.368
0.718,1941,0.995,['Jnan Dutt'],0.49,71006,0.287,0,022DfJRWxtW5NsLp39JLvb,0.224,7,0.241,-14.029000000000002,1,Jai Madhab Mukund Murari Banwari,0,1941-12-31,0.188,114.648
0.898,1941,0.922,['Carmen Miranda'],0.695,154960,0.234,0,02Xj4ntmZPM6KBdnBEJRli,7.58e-05,0,0.16,-18.041,0,Mulato Anti-Metropolitano,0,1941,0.115,91.02
0.772,1941,0.995,['Khursheed Bano'],0.51,171093,0.0621,0,037adXvPFsfOjzn8XxIL9Q,0.938,5,0.18600000000000005,-22.346,0,Nainon Se Naina Milake,0,1941-01-01,0.0583,162.874
0.338,1941,0.995,"['Khursheed Bano', 'Vasanti']",0.524,204457,0.0742,0,03BDqGv3kdRF8OlaSOdiGT,0.59,9,0.438,-13.138,1,Tere Liye Laai Hoon Sandesa,0,1941-01-01,0.155,136.955
0.109,1941,0.957,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.201,336240,0.0499,0,03bI94cIlaa3RwqxOmQwvr,8.45e-05,11,0.62,-26.791,0,"Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Two: Maintenant que le père de Pelléas est sauvé et que la maladie (Arkel/Mélisande)",0,1941,0.0439,67.442
0.9,1941,0.7859999999999999,['Xavier Cugat & His Orchestra'],0.726,190627,0.664,0,044pAFM6GW9cO0sRICOioY,0.847,5,0.315,-8.339,1,Cuca,0,1941,0.0382,119.213
0.7909999999999999,1941,0.991,"['Ashok Kumar', 'Rahmat Bano', 'Arun Kumar']",0.503,188960,0.274,0,04LgYFmHbufGnMjc8Yw6gv,0.105,0,0.319,-12.767,1,Aaj Mausam Salona Salona Re,0,1941-12-01,0.0645,87.755
0.276,1941,0.994,"['Wolfgang Amadeus Mozart', 'Claudio Arrau']",0.519,297893,0.0645,0,04OJ1SN2nFdogMrztzoBe2,0.917,0,0.118,-23.89,1,"Piano Sonata No. 5 in G Major, K. 283 (K. 189h): II. Andante - Attaca",1,1941,0.055,94.365
0.331,1941,0.987,['Vanmala'],0.398,188717,0.265,0,05dFNv7EMJ5O8aDe3zWp6v,0.8390000000000001,8,0.468,-12.265999999999998,1,Gori Kathan Janam Sasural Ka,0,1941-12-31,0.0523,78.525
0.139,1941,0.987,"['Carl Maria von Weber', 'Claudio Arrau', 'Désiré Defauw', 'Chicago Symphony Orchestra']",0.389,431040,0.259,0,0652Nu34xKZPveCLC4Y2dd,0.882,0,0.0623,-12.939,1,"Konzertstück for Piano and Orchestra in F Minor, Op. 79, J. 282: III. Adagio - Tempo di marcia",0,1941,0.0397,117.625
0.486,1941,0.573,['Jorge Vadio'],0.402,159395,0.463,0,06GtBDrkar70FmrpNPsvju,0.00294,10,0.116,-10.825,1,The Little Drummer Boy,0,1941-12-14,0.0316,145.75
0.746,1941,0.866,['P. Suribabu'],0.632,189314,0.321,0,06JFaGX6IWQw8vhlV4Q6av,0.0151,0,0.465,-9.713,1,Entha Ghorapathame,0,1941-12-31,0.136,124.147
0.106,1941,0.947,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.353,154440,0.0298,0,06abX9BHXP7HboOiJPWjpc,0.000191,11,0.0905,-26.611,1,"Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: Etes-vous seul dans...(Mélisande/Arkel/Golaud)",0,1941,0.0599,85.48299999999998
0.456,1941,0.992,['K.C.Dey'],0.575,171747,0.379,0,07GHjnkACLKbeENj6g3a6i,0.207,2,0.165,-15.105,1,Ghana Ambare Megh Samudra,0,1941-12-01,0.0714,141.09
0.154,1941,0.979,"['Richard Strauss', 'Bavarian State Orchestra']",0.314,110693,0.126,0,07Hb0nfz9dWf08gcNxr3ZP,0.963,7,0.171,-17.063,1,Don Quixote Op.35: V Variation IV: The Adventure with the Penitents,0,1941,0.0363,146.023
0.228,1941,0.994,"['Francois Campion', 'Julio Martinez Oyanguren']",0.7559999999999999,66325,0.177,0,07TZH6Q7E0avkihvHoGM9q,0.94,5,0.149,-19.582,1,Gigue,0,1941-01-01,0.225,57.47
0.0673,1941,0.229,"['KATZIGHS', 'Leti Metcalfe']",0.639,231040,0.388,0,07jH5QSBDN3p2bV6iYwTKA,0.00209,2,0.177,-11.036,1,Little Drummer Boy,0,1941,0.0274,103.999
0.185,1941,0.99,"['Johannes Brahms', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']",0.281,339373,0.185,0,07mFM7ZiFh067Bc11ji5oY,0.631,11,0.0984,-13.965,0,"Piano Trio, Op. 8 in B: Allegro",0,1941,0.0413,84.45
0.118,1941,0.672,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.329,187147,0.00505,0,07q44eopypWE3RI8MpEM2k,1.09e-05,0,0.118,-32.101,0,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene Two: Prenez garde; par ici, par ici (Golaud/Pelléas)",0,1941,0.0439,85.829
0.931,1941,0.905,['Sonny Boy Williamson I'],0.698,162717,0.395,0,07wj2K3Y323jRZbXe2vkUx,5.06e-05,7,0.146,-14.424,0,New Early In The Morning,0,1941,0.355,145.69899999999996
0.282,1941,0.995,"['Robert Schumann', 'Claudio Arrau']",0.354,137360,0.158,0,080WYlP29wAe4LXDN1fFLY,0.911,3,0.13,-17.187,1,"Kreisleriana, Op. 16: I. Äußerst bewegt",0,1941,0.04,126.131
0.789,1941,0.889,['Earl Hines & His Orchestra'],0.4320000000000001,181640,0.597,0,09wzbAHInuPdJAGIjG6aWT,0.0347,10,0.334,-9.577,0,Yellow Fire,0,1941,0.0589,146.874
0.735,1941,0.987,"['Francisco Canaro', 'Francisco Amor']",0.626,165213,0.407,0,0AJHBdbTVkuu7y6XOwCJJo,0.504,9,0.0861,-9.344,0,El Silbido - Remasterizado,0,1941-03-06,0.0844,135.01
0.217,1941,0.995,['Juthika Roy'],0.327,225707,0.108,0,0AopfcCHOkTpenr7UsULbc,0.957,5,0.134,-16.519000000000002,0,Amar Bhuban Kaan Pete Roy,0,1941-12-01,0.0429,70.361
0.81,1941,0.957,['Carmen Miranda'],0.7559999999999999,193427,0.336,0,0AxqMHJkrpBheJDiw5llkj,0.0191,4,0.248,-13.169,1,Amor Ideal,0,1941,0.16699999999999998,90.694
0.163,1941,0.953,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.354,231747,0.0138,0,0CYiUtBidxL2NC37klttb9,0.000334,2,0.129,-28.229,0,"Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Three: Oh! Cette pierre est lourde...(Yniold/Le berger)",0,1941,0.0406,79.327
0.294,1941,0.994,"['Carl Maria von Weber', 'Claudio Arrau']",0.412,304400,0.044,0,0CeaaWjxZelvZXHapHqLGo,0.887,4,0.112,-22.189,0,"Piano Sonata No. 1 in C Major, J. 138: III. Minuetto - Allegro",0,1941,0.0561,75.896
0.502,1941,0.996,['Juthika Roy'],0.447,219400,0.0604,0,0DFQ14RbyloqBQj0wLr0SK,0.29600000000000004,5,0.122,-13.098,1,Deep Nibhiyachhe Jhare,0,1941-12-01,0.0489,133.129
0.17,1941,0.992,"['Johann Strauss II', 'Walther Ludwig', 'Chor Der Staatsoper Berlin', 'Staatskapelle Berlin', 'Gerhard Steeger']",0.223,190027,0.274,0,0DslVqyk0FsjWhWmh2znf9,0.0534,0,0.318,-14.151,1,Eine Nacht in Venedig: Komm in die Gondel,0,1941-04-03,0.0422,76.36399999999998
0.626,1941,0.996,['Juthika Roy'],0.594,192560,0.109,0,0EW6paOjVIZKJELj0WGgRN,0.22,4,0.115,-13.446,1,Akash Pradip Dake,0,1941-12-01,0.0403,114.374
0.37,1941,0.878,"['Adolph Green', 'John Reardon', 'Kenneth Bridges', 'Lady in the Dark Ensemble (1963)']",0.588,326200,0.454,0,0FtHHWATu7SF44m88bfxui,0.0,2,0.6609999999999999,-12.970999999999998,1,The Greatest Show on Earth,0,1941,0.245,112.623
0.624,1941,0.0369,['Jupiter Coyote'],0.423,284160,0.485,0,0Gfuj5DZhmJSWWgGp6bUyA,0.787,7,0.0758,-15.383,1,Little Drummer Boy,0,1941,0.0352,106.141
0.5720000000000001,1941,0.936,['Earl Hines & His Orchestra'],0.52,192813,0.173,0,0GvGXi7gXMmbGAZjDHSa7X,0.018000000000000002,2,0.0728,-12.781,1,Stormy Monday Blues,1,1941,0.0569,85.618
0.0642,1941,0.984,"['Isaac Albéniz', 'Claudio Arrau']",0.3,432760,0.298,0,0H96dQj27nrlHs5avU1p5a,0.917,1,0.106,-15.886,0,Iberia Book I: III. El corpus Christi en Sevilla,0,1941,0.0532,68.782
0.8,1941,0.996,['Iqbal Bibi'],0.551,187640,0.115,0,0IHYzFbIVntqIdtx5SCgf8,0.838,9,0.124,-12.067,1,Sach Kaho Re More Raja Re,0,1941-12-31,0.313,82.726
0.871,1941,0.995,['Radharani'],0.779,199599,0.124,0,0IZGTxHZKYKT1LmGja7mmJ,0.506,6,0.113,-10.566,1,Bharat Ki Naar Ab Jagi Hai,0,1941-12-31,0.369,116.127
0.695,1941,0.397,['Mathias Wieman'],0.725,78233,0.00976,0,0InBcWd9ePbrrAYSPMw5F4,0.0,5,0.3670000000000001,-26.022,0,Symbolum,0,1941-11-01,0.3720000000000001,74.322
0.765,1941,0.908,"['Francisco Canaro', 'Ernesto Fama']",0.487,159640,0.394,0,0J4pRXz6Tw4nYe4YTvpKcX,0.0793,0,0.0597,-6.51,1,"Ya Lo Sabes, No Te Cases - Remasterizado",0,1941-03-06,0.0898,206.197
0.7440000000000001,1941,0.995,['Snehprabha'],0.495,188908,0.0865,0,0KzkVAZVUkun4xDrpoWfUz,0.909,7,0.136,-15.529000000000002,0,Mere Bhaiya Ko Meri Umar,0,1941-01-01,0.272,185.74
0.691,1941,0.996,['Rajkumari'],0.7120000000000001,188616,0.199,0,0L3LnvFHAtDCPIGnvbbTF1,0.265,10,0.142,-10.864,1,Chhalko Na Ras Ki Gagariya,0,1941-01-01,0.275,67.23100000000001
0.238,1941,0.958,['Earl Hines & His Orchestra'],0.5479999999999999,176493,0.07200000000000001,0,0LBNjMQCiVfup3GPdf4Bqg,1.66e-06,2,0.102,-15.624,1,I Got It Bad (And That Ain't Good),1,1941,0.0302,78.046
0.6559999999999999,1941,0.995,"['Parul Ghosh', 'Leela Chitnis']",0.519,182938,0.147,0,0Ls8ybjPCEdlBUaht9ykVW,0.65,2,0.12,-13.242,0,More Man Ki Nagariya,0,1941-12-31,0.259,68.464
0.0392,1941,0.983,"['Claude Debussy', 'Claudio Arrau']",0.252,234107,0.18600000000000005,0,0NOBQTiz3fkmDY26Wy01S3,0.784,0,0.0928,-17.329,1,"Pour le piano, L. 95: I. Prélude - Assez animé et très rythmé",0,1941,0.0358,79.777
0.727,1941,0.994,['Shamshad Begum'],0.579,166998,0.0675,0,0OG9pQie5tNXXyxaMsIvEf,0.248,7,0.181,-12.533,1,Man Dheere Dheere Rona,0,1941-12-01,0.277,71.211
0.6509999999999999,1941,0.987,['Sonny Boy Williamson I'],0.733,164519,0.073,0,0OYpxCCSQyUhEGALyWoxz1,0.0,2,0.0628,-17.546,1,Life Time Blues,0,1941,0.0567,87.52
0.0348,1941,0.979,"['Richard Wagner', 'Arturo Toscanini']",0.172,261800,0.136,0,0OhmWIBHgsElw71VBDBuuZ,0.8079999999999999,11,0.255,-17.662,1,"Götterdämmerung, WWV 86D: Act III: Starke Scheite schichtet mir dort",0,1941,0.0386,82.09200000000001
0.47,1941,0.995,['Ken Elkinson'],0.502,235587,0.109,0,0Pc3Jk2siNREvQG0kH0E9P,0.948,7,0.113,-22.129,1,"Prepare The Way, O Zion",0,1941,0.0825,73.075
0.29600000000000004,1941,0.969,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.532,153707,0.15,0,0R8dr4A5mXPJAHjtGmGXOa,0.0,0,0.14,-22.463,1,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Tiens, où est l'anneau que je t'avais donné? (Golaud/Mélisande)",1,1941,0.412,66.238
0.555,1941,0.838,['Earl Hines & His Orchestra'],0.635,183440,0.281,0,0ReHQKf0rmYpbnS8g7EUg8,0.0171,10,0.0685,-10.044,1,Second Balcony Jump,1,1941,0.0361,139.929
0.7609999999999999,1941,0.956,['Ashik Hussain'],0.38,207131,0.313,0,0SpM1aRgncFI6RMZwtsqMV,0.0193,9,0.219,-9.983,1,Bansi Baja Re,0,1941-12-31,0.0557,75.082
0.0527,1941,0.983,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.26,225044,0.0612,0,0T85LvqNvl47ji8TA8fXvH,3.68e-06,2,0.17800000000000002,-25.768,1,"Mélodies (2006 Digital Remaster), Le Promenoir des deux amants (Lhermite): De grève (Proses lyriques No.2) (Debussy)",0,1941,0.043,86.602
0.667,1941,0.995,"['Snehprabha Pradhan', 'Ishwarlal']",0.467,166920,0.11,0,0TAtRfjN3VV86Legl1Up2u,0.968,10,0.214,-20.571,1,Bhoolana Na Yaad Karo Na Karo,0,1941-01-01,0.0492,119.556
0.557,1941,0.996,"['Ibrahim Özgür', 'Park Otel Orkestrası']",0.595,194876,0.142,0,0U8dZOTnSlJN6atbQfYwo2,0.7829999999999999,11,0.103,-15.769,0,Her Akşam Gün Batarken,0,1941-01-01,0.0766,118.792
0.921,1941,0.995,"['Johann Sebastian Bach', 'Claudio Arrau']",0.6859999999999999,97600,0.114,0,0UWPTatCUtptbl2FcGN1M3,0.887,7,0.16399999999999998,-22.548,1,"Goldberg Variations, BWV 988: Variation VII",0,1941,0.0464,80.388
0.929,1941,0.966,"['Francisco Canaro', 'Francisco Amor']",0.6609999999999999,149987,0.595,0,0Uy3nQrQu8UqUkbYzTxfTc,0.8640000000000001,2,0.265,-5.265,0,En la Noche Azul - Remasterizado,1,1941-01-24,0.0465,101.893
0.18,1941,0.0028,['Local Oafs'],0.27,112663,0.984,0,0UypLhSgXmUEkCLroU30PB,0.0143,9,0.15,-4.75,1,Mig Fångar Ingen Brud,0,1941-06-06,0.091,97.415
0.217,1941,0.992,"['Frédéric Chopin', 'Claudio Arrau']",0.231,36667,0.262,0,0VPIRWFCiuAYx1NEGz1Vwl,0.83,2,0.112,-21.228,1,"24 Préludes, Op. 28: Prélude No. 5 in D Major",0,1941,0.049,125.377
0.79,1941,0.995,['Shamshad Begum'],0.605,183907,0.196,0,0VbmjD62d37yPR3v8LNVcW,0.916,10,0.115,-15.108,1,Ek Kali Nazon Ki Pali,0,1941-12-01,0.0495,142.562
0.862,1941,0.6,['Lola Flores'],0.433,148088,0.5529999999999999,0,0VcM3zwXcGD6yq24MMuu8N,0.00448,1,0.145,-9.594,1,María Bonita,0,1941-01-01,0.292,203.952
0.332,1941,0.995,"['Francisco Tárrega', 'Julio Martinez Oyanguren']",0.654,87667,0.0664,0,0Vgppnh0aEOERydKmOEUTl,0.94,4,0.138,-19.228,1,Prelude No. 5,0,1941-01-01,0.0583,116.073
0.7509999999999999,1941,0.64,['Lola Flores'],0.405,197000,0.4320000000000001,0,0W0gMiM3cHKdh05PjZuAmB,3.5700000000000014e-05,4,0.0769,-10.221,1,Remedios la de Montilla (Pasodoble),1,1941-01-01,0.213,71.582
0.0,1941,0.583,['The Slobs'],0.0,10371,0.373,0,0WbcA0RsyG8KntmSCnByR8,0.979,1,0.359,-12.173,1,The Christmas Raid,0,1941,0.0,0.0
0.0368,1941,0.995,"['Claude Debussy', 'Claudio Arrau']",0.464,428293,0.0191,0,0XFchpaTfTqSoU7ExWa9dv,0.926,1,0.13699999999999998,-21.568,0,"Images Book I, L. 110: II. Hommage à Rameau",0,1941,0.0527,136.938
0.249,1941,0.981,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.519,132080,0.131,0,0Xf3qofoPQptHiziXVsG8s,0.0006,1,0.105,-22.603,0,"Mélodies (2006 Digital Remaster), Le Promenoir des deux amants (Lhermite): Ballade des femmes de Paris (Ballade de François Villon No.3)",0,1941,0.0753,117.997
0.7959999999999999,1941,0.8809999999999999,['Sonny Boy Williamson I'],0.7390000000000001,182805,0.16,0,0YA1fVHTMGkMV6HBPeIeK3,4.77e-06,0,0.0614,-15.873,1,Springtime Blues,0,1941,0.0854,81.07
0.5820000000000001,1941,0.979,['K.C.Dey'],0.511,198347,0.337,0,0YJvtWUBh4FQJOH5LrKO3Y,0.882,6,0.223,-15.268,1,Champa Bale Achhe Surabhi,0,1941-12-01,0.104,73.206
0.242,1941,0.6779999999999999,['Alfred Newman'],0.18600000000000005,102667,0.39,0,0YN1MpKS40yusWUHS1GPoY,0.0154,1,0.295,-11.191,1,Finale / End Title,1,1941,0.0329,64.747
0.623,1941,0.995,"['Nalini Jaywant', 'Harish']",0.545,177348,0.165,0,0YXXfxb9wRbIlyQJt3AIZ8,0.7020000000000001,5,0.15,-12.795,1,Hawa Basant Ki Dol Rahi Hai (with Dialogues),0,1941-12-31,0.279,66.797
0.525,1941,0.994,['Mimi Thoma'],0.5920000000000001,190939,0.0226,0,0aJVZvuSi3pxG1kKicq5ui,0.0117,2,0.121,-21.461,1,Mamatschi,0,1941-09-30,0.0945,72.128
0.506,1941,0.989,"['Miss Kamala', 'H Khan Mastana']",0.596,194620,0.254,0,0aa4HyLk3CAAAzdOPKvlhN,0.88,9,0.16399999999999998,-9.815,1,Yeh Khel Tamasha Do Din Ka,0,1941-12-31,0.0506,128.83700000000002
0.8140000000000001,1941,0.987,"['Francisco Canaro', 'Ernesto Fama']",0.625,196613,0.374,0,0ahnFnVexV6I0n4snd9QGD,0.00428,6,0.254,-6.565,0,El Recuerdo de los Tangos - Remasterizado,0,1941-03-06,0.0963,123.503
0.329,1941,0.988,['Rudi Schuricke'],0.376,162558,0.0979,0,0aldvng3TQH9MsEw5DpY1r,3.24e-06,10,0.116,-16.861,1,Ich bin in einen Mund verliebt,0,1941-10-03,0.038,108.76
0.155,1941,0.0041600000000000005,['Local Oafs'],0.0976,54335,0.991,0,0au2ii802F9XqGXlkxjQGC,0.0,7,0.627,-3.599,1,Valentines Day,0,1941-06-06,0.151,187.181
0.207,1941,0.973,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.426,154760,0.0793,0,0b4F7wBfDTbGFKQzrReYta,9.22e-05,2,0.195,-23.554,0,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene One: C'est au bord d'une fontaine aussi qu'l vous a trouvée? (Pelléas/Mélisande)",1,1941,0.14800000000000002,93.659
0.8270000000000001,1941,0.948,"['Francisco Canaro', 'Ernesto Fama']",0.6629999999999999,303387,0.52,0,0bF4vHKaEPO909eOAkclfH,0.0486,2,0.0556,-5.766,1,Veinte Años - Remasterizado,0,1941-03-06,0.0494,132.572
0.8440000000000001,1941,0.659,['Hesen Zîrek'],0.5820000000000001,363128,0.73,0,0bXcf3unODShhwtydKTMfo,0.0008539999999999999,1,0.0662,-7.669,0,Ay Jerse,0,1941-05-01,0.033,105.759
0.509,1941,0.0189,"['ОТВАЛ БАWKN', 'Cartier99', 'Lil Uzi Kop', 'Hackequation']",0.848,109217,0.7390000000000001,0,0baFMrZLaxkwLKoKZrSry7,0.388,8,0.528,-4.924,1,Хардбасс хит,0,1941-05-05,0.245,150.035
0.508,1941,0.995,"['Ludwig van Beethoven', 'Claudio Arrau']",0.506,62027,0.0189,0,0cG1c18mIe06Fzn3l0K08f,0.851,3,0.0947,-33.705,1,"Variations and Fugue in E-Flat Major, Op. 35 ""Eroica Variations"": Variation V",0,1941,0.0597,67.66199999999999
0.6,1941,0.0208,"['ОТВАЛ БАWKN', 'Cartier99', 'Hackequation']",0.883,135996,0.6759999999999999,1,0dTnv43S8xfhsEmMfJOUpb,0.031,11,0.107,-9.105,1,Trap,0,1941-05-05,0.136,142.983
0.32299999999999995,1941,0.989,['Tanguturi Suryakumari'],0.32299999999999995,194373,0.14800000000000002,0,0evMO0XBo6mHqzJeaPo5FZ,0.0061,10,0.0865,-13.736,1,Vendi Kanchalalo,0,1941-12-31,0.0469,75.319
0.746,1941,0.973,"['Francisco Canaro', 'Francisco Amor']",0.465,189093,0.674,0,0hI60dNVkdFbiytzxSL8uM,0.0844,7,0.125,-6.063,0,Bajo el Cielo Azul - Remasterizado,0,1941-03-06,0.111,174.72099999999998
0.6579999999999999,1941,0.904,['Danny Kaye'],0.677,196800,0.192,0,0ho4JHJOQ9Pu1qGbZe690F,3.3e-06,5,0.495,-16.653,0,Jenny,1,1941,0.243,125.401
0.638,1941,0.8859999999999999,['Earl Hines & His Orchestra'],0.6609999999999999,169800,0.4920000000000001,0,0iUyAkZ0KMUYFimvuXsRT6,2.07e-05,10,0.248,-9.38,0,The Jitney Man,1,1941,0.0426,108.161
0.373,1941,0.994,['Gyanendra Prasad Goswami'],0.511,194987,0.267,0,0j3WW1a9EhPzkSrfExsbJc,0.738,2,0.34700000000000003,-15.225,1,Aay Maa Uma Rakhbo Ebar,0,1941-12-01,0.0697,66.695
0.0743,1941,0.994,"['Robert Schumann', 'Claudio Arrau']",0.473,581387,0.123,0,0jIXEQmwoS0BMHmqiqkCQo,0.8740000000000001,10,0.127,-18.526,1,"Kreisleriana, Op. 16: II. Sehr innig und nicht zu rasch",0,1941,0.057,130.189
0.0528,1941,0.97,"['Franz Liszt', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.365,339893,0.18,0,0k7MMFjyJ5lcz3Zuk8ABk6,0.7120000000000001,5,0.118,-17.359,0,"Piano Concerto No. 1 in E-Flat Major, S. 124: I. Allegro maestoso",0,1941,0.0358,107.714
0.459,1941,0.994,"['Suprova Ghosh', 'Preeti Kumar']",0.395,172000,0.275,0,0lwWec9udbtyOJjM97Fhlh,0.943,9,0.451,-13.761,1,Radha Jhula Jhule,0,1941-12-31,0.0503,80.675
0.0851,1941,0.956,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.378,176867,0.0494,0,0njuSxpDhlu4Y2Yu33gmTC,8.17e-06,11,0.43,-23.661,0,"Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: As-tu aim Pelléas (Mélisande/Golaud)",0,1941,0.0571,114.043
0.235,1941,0.989,"['Franz Liszt', 'Claudio Arrau']",0.361,379800,0.187,0,0ol4tjRkPW2dh8zI8AF1k9,0.853,1,0.125,-20.478,1,"Hungarian Rhapsodies, S. 244: No. 8 in F-Sharp Minor - Capriccio",0,1941,0.0412,89.33
0.914,1941,0.964,['Bharati Devi'],0.547,186587,0.524,0,0pEstcGZ7rTxEvcDlDodzN,0.48,10,0.145,-8.45,1,Nit Nai Rut Ki Bahar Aai,0,1941-08-31,0.0571,136.08
